ds,y
9/11/2020,548
8/11/2020,270
7/11/2020,304
6/11/2020,828
5/11/2020,363
4/11/2020,385
3/11/2020,854
2/11/2020,416
1/11/2020,231
31/10/2020,223
30/10/2020,545
29/10/2020,235
28/10/2020,244
27/10/2020,523
26/10/2020,257
25/10/2020,116
24/10/2020,137
23/10/2020,298
22/10/2020,162
21/10/2020,163
20/10/2020,262
19/10/2020,146
18/10/2020,85
17/10/2020,89
16/10/2020,178
15/10/2020,88
14/10/2020,104
13/10/2020,108
12/10/2020,95
11/10/2020,46
10/10/2020,54
9/10/2020,109
8/10/2020,76
7/10/2020,80
6/10/2020,66
5/10/2020,69
4/10/2020,32
3/10/2020,43
2/10/2020,136
1/10/2020,63
30/09/2020,63
29/09/2020,85
28/09/2020,81
27/09/2020,27
26/09/2020,39
25/09/2020,150
24/09/2020,52
23/09/2020,43
22/09/2020,78
21/09/2020,53
20/09/2020,11
19/09/2020,25
18/09/2020,154
17/09/2020,50
16/09/2020,46
15/09/2020,49
14/09/2020,34
13/09/2020,6
12/9/2020,17
11/9/2020,80
10/9/2020,19
9/9/2020,30
8/9/2020,38
7/9/2020,25
6/9/2020,3
5/9/2020,12
4/9/2020,-20
3/9/2020,20
2/9/2020,25
1/9/2020,26
31/08/2020,29
30/08/2020,4
29/08/2020,6
28/08/2020,20
27/08/2020,12
26/08/2020,18
25/08/2020,15
24/08/2020,15
23/08/2020,1
22/08/2020,8
21/08/2020,23
20/08/2020,12
19/08/2020,17
18/08/2020,22
17/08/2020,19
16/08/2020,1
15/08/2020,3
14/08/2020,18
13/08/2020,17
12/8/2020,17
11/8/2020,14
10/8/2020,14
9/8/2020,0
8/8/2020,2
7/8/2020,12
6/8/2020,7
5/8/2020,9
4/8/2020,2
3/8/2020,22
2/8/2020,1
1/8/2020,6
31/07/2020,11
30/07/2020,16
29/07/2020,15
28/07/2020,14
27/07/2020,8
26/07/2020,1
25/07/2020,8
24/07/2020,10
23/07/2020,10
22/07/2020,7
21/07/2020,-12
20/07/2020,16
19/07/2020,1
18/07/2020,8
17/07/2020,14
16/07/2020,18
15/07/2020,85
14/07/2020,6
13/07/2020,18
12/7/2020,1
11/7/2020,6
10/7/2020,25
9/7/2020,14
8/7/2020,32
7/7/2020,13
6/7/2020,13
5/7/2020,2
4/7/2020,12
3/7/2020,18
2/7/2020,14
1/7/2020,18
30/06/2020,30
29/06/2020,18
28/06/2020,2
27/06/2020,15
26/06/2020,26
25/06/2020,21
24/06/2020,11
23/06/2020,57
22/06/2020,23
21/06/2020,7
20/06/2020,16
19/06/2020,14
18/06/2020,28
17/06/2020,28
16/06/2020,111
15/06/2020,29
14/06/2020,9
13/06/2020,24
12/6/2020,28
11/6/2020,27
10/6/2020,23
9/6/2020,87
8/6/2020,54
7/6/2020,13
6/6/2020,31
5/6/2020,46
4/6/2020,44
3/6/2020,81
2/6/2020,107
1/6/2020,31
31/05/2020,31
30/05/2020,57
29/05/2020,52
28/05/2020,66
27/05/2020,66
26/05/2020,97
25/05/2020,65
24/05/2020,35
23/05/2020,43
22/05/2020,74
21/05/2020,83
20/05/2020,110
19/05/2020,-217
18/05/2020,131
17/05/2020,483
16/05/2020,96
15/05/2020,104
14/05/2020,351
13/05/2020,83
12/5/2020,348
11/5/2020,263
10/5/2020,70
9/5/2020,80
8/5/2020,243
7/5/2020,178
6/5/2020,278
5/5/2020,330
4/5/2020,306
3/5/2020,135
2/5/2020,166
1/5/2020,212
30/04/2020,288
29/04/2020,549
28/04/2020,244
27/04/2020,437
26/04/2020,242
25/04/2020,369
24/04/2020,389
23/04/2020,516
22/04/2020,541
21/04/2020,531
20/04/2020,547
19/04/2020,395
18/04/2020,642
17/04/2020,760
16/04/2020,746
15/04/2020,1438
14/04/2020,762
13/04/2020,574
12/4/2020,561
11/4/2020,635
10/4/2020,987
9/4/2020,1341
8/4/2020,541
7/4/2020,1417
6/4/2020,833
5/4/2020,518
4/4/2020,1053
3/4/2020,2004
2/4/2020,471
1/4/2020,509
31/03/2020,499
30/03/2020,418
29/03/2020,292
28/03/2020,319
27/03/2020,299
26/03/2020,308
25/03/2020,288
24/03/2020,240
23/03/2020,228
22/03/2020,107
21/03/2020,75
20/03/2020,123
19/03/2020,109
18/03/2020,218
17/03/2020,0
16/03/2020,0
15/03/2020,0
14/03/2020,0
13/03/2020,0
12/3/2020,0
11/3/2020,0
10/3/2020,0
9/3/2020,0
8/3/2020,0
7/3/2020,0
6/3/2020,0
5/3/2020,0
4/3/2020,0
3/3/2020,0
2/3/2020,0
1/3/2020,0
29/02/2020,0
28/02/2020,0
27/02/2020,0
26/02/2020,0
25/02/2020,0
24/02/2020,0
23/02/2020,0
22/02/2020,0
21/02/2020,0
20/02/2020,0
19/02/2020,0
18/02/2020,0
17/02/2020,0
16/02/2020,0
15/02/2020,0
14/02/2020,0
13/02/2020,0
12/2/2020,0
11/2/2020,0
10/2/2020,0
9/2/2020,0
8/2/2020,0
7/2/2020,0
6/2/2020,0
5/2/2020,0
4/2/2020,0
3/2/2020,0
2/2/2020,0
1/2/2020,0
31/01/2020,0
30/01/2020,0
29/01/2020,0
28/01/2020,0
27/01/2020,0
26/01/2020,0
25/01/2020,0
24/01/2020,0
23/01/2020,0
10/3/2022,5
9/3/2022,22
8/3/2022,23
7/3/2022,37
6/3/2022,18
5/3/2022,12
4/3/2022,46
3/3/2022,64
2/3/2022,76
1/3/2022,89
28/02/2022,89
27/02/2022,24
26/02/2022,48
25/02/2022,90
24/02/2022,126
23/02/2022,148
22/02/2022,137
21/02/2022,141
20/02/2022,63
19/02/2022,104
18/02/2022,154
17/02/2022,194
16/02/2022,212
15/02/2022,190
14/02/2022,169
13/02/2022,82
12/2/2022,110
11/2/2022,181
10/2/2022,222
9/2/2022,215
8/2/2022,239
7/2/2022,189
6/2/2022,86
5/2/2022,126
4/2/2022,165
3/2/2022,180
2/2/2022,217
1/2/2022,200
31/01/2022,168
30/01/2022,63
29/01/2022,113
28/01/2022,154
27/01/2022,137
26/01/2022,152
25/01/2022,158
24/01/2022,134
23/01/2022,67
22/01/2022,80
21/01/2022,122
20/01/2022,122
19/01/2022,107
18/01/2022,112
17/01/2022,132
16/01/2022,48
15/01/2022,69
14/01/2022,99
13/01/2022,99
12/1/2022,103
11/1/2022,114
10/1/2022,96
9/1/2022,42
8/1/2022,64
7/1/2022,110
6/1/2022,108
5/1/2022,144
4/1/2022,181
3/1/2022,145
2/1/2022,62
1/1/2022,50
31/12/2021,99
30/12/2021,182
29/12/2021,190
28/12/2021,214
27/12/2021,166
26/12/2021,81
25/12/2021,77
24/12/2021,121
23/12/2021,206
22/12/2021,236
21/12/2021,281
20/12/2021,221
19/12/2021,104
18/12/2021,175
17/12/2021,297
16/12/2021,305
15/12/2021,356
14/12/2021,381
13/12/2021,287
12/12/2021,136
11/12/2021,276
10/12/2021,382
9/12/2021,382
8/12/2021,423
7/12/2021,439
6/12/2021,391
5/12/2021,206
4/12/2021,313
3/12/2021,414
2/12/2021,461
1/12/2021,482
30/11/2021,491
29/11/2021,411
28/11/2021,187
27/11/2021,357
26/11/2021,471
25/11/2021,472
24/11/2021,507
23/11/2021,551
22/11/2021,460
21/11/2021,211
20/11/2021,244
19/11/2021,449
18/11/2021,483
17/11/2021,448
16/11/2021,468
15/11/2021,336
14/11/2021,174
13/11/2021,263
12/11/2021,344
11/11/2021,403
10/11/2021,360
9/11/2021,398
8/11/2021,294
7/11/2021,128
6/11/2021,170
5/11/2021,274
4/11/2021,310
3/11/2021,318
2/11/2021,295
1/11/2021,154
31/10/2021,108
30/10/2021,147
29/10/2021,198
28/10/2021,226
27/10/2021,217
26/10/2021,203
25/10/2021,160
24/10/2021,57
23/10/2021,142
22/10/2021,174
21/10/2021,186
20/10/2021,152
19/10/2021,184
18/10/2021,136
17/10/2021,42
16/10/2021,58
15/10/2021,104
14/10/2021,91
13/10/2021,92
12/10/2021,103
11/10/2021,80
10/10/2021,37
9/10/2021,49
8/10/2021,70
7/10/2021,79
6/10/2021,95
5/10/2021,92
4/10/2021,59
3/10/2021,26
2/10/2021,51
1/10/2021,64
30/09/2021,65
29/09/2021,81
28/09/2021,67
27/09/2021,62
26/09/2021,25
25/09/2021,42
24/09/2021,57
23/09/2021,53
22/09/2021,59
21/09/2021,57
20/09/2021,57
19/09/2021,22
18/09/2021,37
17/09/2021,54
16/09/2021,52
15/09/2021,82
14/09/2021,76
13/09/2021,59
12/9/2021,25
11/9/2021,58
10/9/2021,71
9/9/2021,73
8/9/2021,60
7/9/2021,88
6/9/2021,70
5/9/2021,23
4/9/2021,56
3/9/2021,67
2/9/2021,79
1/9/2021,71
31/08/2021,77
30/08/2021,54
29/08/2021,29
28/08/2021,52
27/08/2021,53
26/08/2021,48
25/08/2021,59
24/08/2021,55
23/08/2021,48
22/08/2021,21
21/08/2021,27
20/08/2021,35
19/08/2021,36
18/08/2021,44
17/08/2021,37
16/08/2021,21
15/08/2021,13
14/08/2021,20
13/08/2021,18
12/8/2021,28
11/8/2021,22
10/8/2021,24
9/8/2021,18
8/8/2021,5
7/8/2021,14
6/8/2021,17
5/8/2021,16
4/8/2021,11
3/8/2021,11
2/8/2021,12
1/8/2021,6
31/07/2021,8
30/07/2021,14
29/07/2021,10
28/07/2021,20
27/07/2021,7
26/07/2021,5
25/07/2021,1
24/07/2021,10
23/07/2021,4
22/07/2021,5
21/07/2021,7
20/07/2021,9
19/07/2021,4
18/07/2021,3
17/07/2021,5
16/07/2021,3
15/07/2021,2
14/07/2021,6
13/07/2021,6
12/7/2021,4
11/7/2021,0
10/7/2021,5
9/7/2021,7
8/7/2021,2
7/7/2021,3
6/7/2021,5
5/7/2021,2
4/7/2021,2
3/7/2021,2
2/7/2021,4
1/7/2021,5
30/06/2021,1
29/06/2021,6
28/06/2021,4
27/06/2021,2
26/06/2021,0
25/06/2021,6
24/06/2021,5
23/06/2021,3
22/06/2021,9
21/06/2021,5
20/06/2021,2
19/06/2021,0
18/06/2021,4
17/06/2021,7
16/06/2021,9
15/06/2021,10
14/06/2021,14
13/06/2021,7
12/6/2021,4
11/6/2021,11
10/6/2021,10
9/6/2021,10
8/6/2021,12
7/6/2021,12
6/6/2021,10
5/6/2021,17
4/6/2021,14
3/6/2021,18
2/6/2021,32
1/6/2021,25
31/05/2021,25
30/05/2021,17
29/05/2021,27
28/05/2021,36
27/05/2021,43
26/05/2021,62
25/05/2021,51
24/05/2021,23
23/05/2021,23
22/05/2021,45
21/05/2021,68
20/05/2021,62
19/05/2021,74
18/05/2021,88
17/05/2021,80
16/05/2021,48
15/05/2021,81
14/05/2021,85
13/05/2021,74
12/5/2021,133
11/5/2021,141
10/5/2021,103
9/5/2021,69
8/5/2021,96
7/5/2021,154
6/5/2021,148
5/5/2021,188
4/5/2021,208
3/5/2021,140
2/5/2021,96
1/5/2021,135
30/04/2021,182
29/04/2021,207
28/04/2021,228
27/04/2021,238
26/04/2021,208
25/04/2021,98
24/04/2021,182
23/04/2021,245
22/04/2021,277
21/04/2021,289
20/04/2021,301
19/04/2021,215
18/04/2021,129
17/04/2021,196
16/04/2021,234
15/04/2021,259
14/04/2021,310
13/04/2021,290
12/4/2021,198
11/4/2021,114
10/4/2021,213
9/4/2021,249
8/4/2021,280
7/4/2021,292
6/4/2021,266
5/4/2021,164
4/4/2021,127
3/4/2021,175
2/4/2021,199
1/4/2021,253
31/03/2021,302
30/03/2021,289
29/03/2021,236
28/03/2021,110
27/03/2021,195
26/03/2021,257
25/03/2021,256
24/03/2021,264
23/03/2021,275
22/03/2021,161
21/03/2021,106
20/03/2021,143
19/03/2021,197
18/03/2021,236
17/03/2021,215
16/03/2021,232
15/03/2021,146
14/03/2021,75
13/03/2021,125
12/3/2021,173
11/3/2021,198
10/3/2021,207
9/3/2021,179
8/3/2021,135
7/3/2021,81
6/3/2021,133
5/3/2021,140
4/3/2021,165
3/3/2021,169
2/3/2021,196
1/3/2021,161
28/02/2021,73
27/02/2021,133
26/02/2021,182
25/02/2021,199
24/02/2021,229
23/02/2021,219
22/02/2021,180
21/02/2021,97
20/02/2021,158
19/02/2021,220
18/02/2021,240
17/02/2021,273
16/02/2021,290
15/02/2021,194
14/02/2021,106
13/02/2021,161
12/2/2021,252
11/2/2021,305
10/2/2021,306
9/2/2021,304
8/2/2021,241
7/2/2021,101
6/2/2021,239
5/2/2021,312
4/2/2021,441
3/2/2021,443
2/2/2021,394
1/2/2021,315
31/01/2021,189
30/01/2021,305
29/01/2021,477
28/01/2021,482
27/01/2021,620
26/01/2021,576
25/01/2021,429
24/01/2021,214
23/01/2021,445
22/01/2021,631
21/01/2021,712
20/01/2021,771
19/01/2021,763
18/01/2021,541
17/01/2021,324
16/01/2021,538
15/01/2021,820
14/01/2021,945
13/01/2021,967
12/1/2021,895
11/1/2021,586
10/1/2021,424
9/1/2021,602
8/1/2021,927
7/1/2021,1031
6/1/2021,915
5/1/2021,1042
4/1/2021,775
3/1/2021,496
2/1/2021,589
1/1/2021,414
31/12/2020,776
30/12/2020,1286
29/12/2020,1248
28/12/2020,894
27/12/2020,528
26/12/2020,576
25/12/2020,508
24/12/2020,711
23/12/2020,1251
22/12/2020,1199
21/12/2020,924
20/12/2020,544
19/12/2020,772
18/12/2020,1043
17/12/2020,1166
16/12/2020,1067
15/12/2020,1014
14/12/2020,827
13/12/2020,516
12/12/2020,767
11/12/2020,977
10/12/2020,1078
9/12/2020,848
8/12/2020,862
7/12/2020,692
6/12/2020,360
5/12/2020,513
4/12/2020,812
3/12/2020,851
2/12/2020,735
1/12/2020,658
30/11/2020,537
29/11/2020,327
28/11/2020,404
27/11/2020,626
26/11/2020,657
25/11/2020,590
24/11/2020,509
23/11/2020,472
22/11/2020,285
21/11/2020,344
20/11/2020,532
19/11/2020,564
18/11/2020,532
17/11/2020,510
16/11/2020,449
15/11/2020,224
14/11/2020,372
13/11/2020,417
12/11/2020,430
11/11/2020,421
10/11/2020,345
9/11/2020,321
8/11/2020,165
7/11/2020,219
6/11/2020,253
5/11/2020,339
4/11/2020,316
3/11/2020,329
2/11/2020,277
1/11/2020,170
31/10/2020,195
30/10/2020,259
29/10/2020,269
28/10/2020,249
27/10/2020,238
26/10/2020,240
25/10/2020,125
24/10/2020,123
23/10/2020,199
22/10/2020,207
21/10/2020,143
20/10/2020,130
19/10/2020,87
18/10/2020,54
17/10/2020,60
16/10/2020,90
15/10/2020,81
14/10/2020,63
13/10/2020,56
12/10/2020,59
11/10/2020,25
10/10/2020,39
9/10/2020,44
8/10/2020,42
7/10/2020,35
6/10/2020,27
5/10/2020,34
4/10/2020,9
3/10/2020,12
2/10/2020,25
1/10/2020,26
30/09/2020,16
29/09/2020,15
28/09/2020,19
27/09/2020,7
26/09/2020,26
25/09/2020,15
24/09/2020,18
23/09/2020,11
22/09/2020,15
21/09/2020,18
20/09/2020,10
19/09/2020,12
18/09/2020,15
17/09/2020,9
16/09/2020,15
15/09/2020,16
14/09/2020,5
13/09/2020,8
12/9/2020,8
11/9/2020,12
10/9/2020,6
9/9/2020,9
8/9/2020,19
7/9/2020,6
6/9/2020,4
5/9/2020,8
4/9/2020,7
3/9/2020,7
2/9/2020,3
1/9/2020,3
31/08/2020,4
30/08/2020,3
29/08/2020,2
28/08/2020,3
27/08/2020,1
26/08/2020,2
25/08/2020,2
24/08/2020,5
23/08/2020,0
22/08/2020,2
21/08/2020,3
20/08/2020,7
19/08/2020,1
18/08/2020,10
17/08/2020,8
16/08/2020,5
15/08/2020,4
14/08/2020,6
13/08/2020,2
12/8/2020,10
11/8/2020,2
10/8/2020,2
9/8/2020,2
8/8/2020,2
7/8/2020,5
6/8/2020,6
5/8/2020,3
4/8/2020,6
3/8/2020,9
2/8/2020,1
1/8/2020,1
31/07/2020,13
30/07/2020,5
29/07/2020,5
28/07/2020,5
27/07/2020,7
26/07/2020,0
25/07/2020,3
24/07/2020,10
23/07/2020,3
22/07/2020,9
21/07/2020,4
20/07/2020,4
19/07/2020,4
18/07/2020,0
17/07/2020,6
16/07/2020,7
15/07/2020,6
14/07/2020,2
13/07/2020,5
12/7/2020,1
11/7/2020,0
10/7/2020,3
9/7/2020,5
8/7/2020,6
7/7/2020,4
6/7/2020,6
5/7/2020,4
4/7/2020,2
3/7/2020,6
2/7/2020,4
1/7/2020,5
30/06/2020,1
29/06/2020,4
28/06/2020,0
27/06/2020,2
26/06/2020,7
25/06/2020,5
24/06/2020,2
23/06/2020,7
22/06/2020,1
21/06/2020,3
20/06/2020,4
19/06/2020,9
18/06/2020,3
17/06/2020,7
16/06/2020,11
15/06/2020,4
14/06/2020,6
13/06/2020,1
12/6/2020,11
11/6/2020,1
10/6/2020,10
9/6/2020,1
8/6/2020,3
7/6/2020,4
6/6/2020,5
5/6/2020,5
4/6/2020,7
3/6/2020,11
2/6/2020,8
1/6/2020,5
31/05/2020,3
30/05/2020,4
29/05/2020,8
28/05/2020,9
27/05/2020,12
26/05/2020,15
25/05/2020,13
24/05/2020,5
23/05/2020,11
22/05/2020,16
21/05/2020,7
20/05/2020,23
19/05/2020,27
18/05/2020,23
17/05/2020,8
16/05/2020,20
15/05/2020,31
14/05/2020,20
13/05/2020,27
12/5/2020,32
11/5/2020,26
10/5/2020,14
9/5/2020,23
8/5/2020,45
7/5/2020,49
6/5/2020,40
5/5/2020,45
4/5/2020,41
3/5/2020,16
2/5/2020,36
1/5/2020,48
30/04/2020,71
29/04/2020,58
28/04/2020,83
27/04/2020,75
26/04/2020,30
25/04/2020,80
24/04/2020,84
23/04/2020,117
22/04/2020,125
21/04/2020,141
20/04/2020,150
19/04/2020,119
18/04/2020,123
17/04/2020,174
16/04/2020,191
15/04/2020,233
14/04/2020,219
13/04/2020,163
12/4/2020,168
11/4/2020,201
10/4/2020,208
9/4/2020,325
8/4/2020,344
7/4/2020,340
6/4/2020,291
5/4/2020,182
4/4/2020,245
3/4/2020,397
2/4/2020,420
1/4/2020,376
31/03/2020,383
30/03/2020,267
29/03/2020,166
28/03/2020,248
27/03/2020,264
26/03/2020,267
25/03/2020,218
24/03/2020,167
23/03/2020,131
22/03/2020,79
21/03/2020,95
20/03/2020,96
19/03/2020,64
18/03/2020,63
17/03/2020,44
16/03/2020,35
15/03/2020,15
14/03/2020,20
13/03/2020,16
12/3/2020,12
11/3/2020,10
10/3/2020,4
9/3/2020,7
8/3/2020,1
7/3/2020,4
6/3/2020,4
5/3/2020,1
4/3/2020,2
3/3/2020,0
2/3/2020,0
1/3/2020,0
29/02/2020,0
28/02/2020,0
27/02/2020,0
26/02/2020,0
25/02/2020,0
24/02/2020,0
20/02/2020,1
18/02/2020,0
17/02/2020,0
15/02/2020,0
12/2/2020,0
11/2/2020,0
10/2/2020,0
7/2/2020,0
6/2/2020,0
5/2/2020,0
4/2/2020,0
3/2/2020,0
1/2/2020,0
31/01/2020,0
29/01/2020,0
28/01/2020,0
23/01/2020,0
2/1/2020,0
10/3/2022,56
9/3/2022,61
8/3/2022,54
7/3/2022,52
6/3/2022,51
5/3/2022,51
4/3/2022,56
3/3/2022,63
2/3/2022,57
1/3/2022,52
28/02/2022,70
27/02/2022,63
26/02/2022,51
25/02/2022,63
24/02/2022,65
23/02/2022,53
22/02/2022,67
21/02/2022,88
20/02/2022,67
19/02/2022,77
18/02/2022,80
17/02/2022,93
16/02/2022,82
15/02/2022,77
14/02/2022,78
13/02/2022,72
12/2/2022,66
11/2/2022,92
10/2/2022,93
9/2/2022,87
8/2/2022,108
7/2/2022,109
6/2/2022,95
5/2/2022,72
4/2/2022,88
3/2/2022,106
2/2/2022,106
1/2/2022,103
31/01/2022,119
30/01/2022,97
29/01/2022,78
28/01/2022,107
27/01/2022,112
26/01/2022,115
25/01/2022,98
24/01/2022,111
23/01/2022,84
22/01/2022,73
21/01/2022,108
20/01/2022,81
19/01/2022,88
18/01/2022,106
17/01/2022,101
16/01/2022,95
15/01/2022,78
14/01/2022,72
13/01/2022,80
12/1/2022,77
11/1/2022,80
10/1/2022,85
9/1/2022,66
8/1/2022,65
7/1/2022,78
6/1/2022,70
5/1/2022,62
4/1/2022,61
3/1/2022,78
2/1/2022,61
1/1/2022,59
31/12/2021,76
30/12/2021,72
29/12/2021,72
28/12/2021,60
27/12/2021,66
26/12/2021,79
25/12/2021,58
24/12/2021,94
23/12/2021,71
22/12/2021,69
21/12/2021,77
20/12/2021,85
19/12/2021,91
18/12/2021,63
17/12/2021,85
16/12/2021,96
15/12/2021,77
14/12/2021,130
13/12/2021,96
12/12/2021,90
11/12/2021,72
10/12/2021,103
9/12/2021,81
8/12/2021,81
7/12/2021,99
6/12/2021,116
5/12/2021,79
4/12/2021,88
3/12/2021,97
2/12/2021,89
1/12/2021,75
30/11/2021,88
29/11/2021,104
28/11/2021,96
27/11/2021,82
26/11/2021,86
25/11/2021,78
24/11/2021,93
23/11/2021,91
22/11/2021,105
21/11/2021,76
20/11/2021,69
19/11/2021,91
18/11/2021,63
17/11/2021,87
16/11/2021,80
15/11/2021,72
14/11/2021,80
13/11/2021,70
12/11/2021,55
11/11/2021,67
10/11/2021,70
9/11/2021,46
8/11/2021,65
7/11/2021,52
6/11/2021,43
5/11/2021,48
4/11/2021,42
3/11/2021,49
2/11/2021,59
1/11/2021,52
31/10/2021,44
30/10/2021,38
29/10/2021,55
28/10/2021,31
27/10/2021,63
26/10/2021,25
25/10/2021,54
24/10/2021,30
23/10/2021,43
22/10/2021,36
21/10/2021,34
20/10/2021,38
19/10/2021,29
18/10/2021,43
17/10/2021,27
16/10/2021,30
15/10/2021,27
14/10/2021,46
13/10/2021,31
12/10/2021,32
11/10/2021,41
10/10/2021,30
9/10/2021,36
8/10/2021,22
7/10/2021,30
6/10/2021,21
5/10/2021,34
4/10/2021,36
3/10/2021,31
2/10/2021,29
1/10/2021,32
30/09/2021,33
29/09/2021,44
28/09/2021,22
27/09/2021,47
26/09/2021,24
25/09/2021,16
24/09/2021,33
23/09/2021,31
22/09/2021,26
21/09/2021,42
20/09/2021,39
19/09/2021,33
18/09/2021,37
17/09/2021,39
16/09/2021,42
15/09/2021,37
14/09/2021,31
13/09/2021,51
12/9/2021,28
11/9/2021,39
10/9/2021,32
9/9/2021,43
8/9/2021,37
7/9/2021,38
6/9/2021,47
5/9/2021,43
4/9/2021,30
3/9/2021,35
2/9/2021,33
1/9/2021,47
31/08/2021,22
30/08/2021,19
29/08/2021,37
28/08/2021,35
27/08/2021,22
26/08/2021,28
25/08/2021,42
24/08/2021,32
23/08/2021,34
22/08/2021,33
21/08/2021,23
20/08/2021,30
19/08/2021,20
18/08/2021,25
17/08/2021,16
16/08/2021,13
15/08/2021,17
14/08/2021,24
13/08/2021,24
12/8/2021,20
11/8/2021,19
10/8/2021,19
9/8/2021,20
8/8/2021,17
7/8/2021,10
6/8/2021,21
5/8/2021,12
4/8/2021,16
3/8/2021,14
2/8/2021,8
1/8/2021,10
31/07/2021,17
30/07/2021,12
29/07/2021,9
28/07/2021,15
27/07/2021,8
26/07/2021,5
25/07/2021,8
24/07/2021,8
23/07/2021,7
22/07/2021,5
21/07/2021,3
20/07/2021,9
19/07/2021,8
18/07/2021,10
17/07/2021,7
16/07/2021,14
15/07/2021,6
14/07/2021,7
13/07/2021,4
12/7/2021,10
11/7/2021,5
10/7/2021,2
9/7/2021,12
8/7/2021,10
7/7/2021,9
6/7/2021,8
5/7/2021,6
4/7/2021,6
3/7/2021,9
2/7/2021,10
1/7/2021,4
30/06/2021,11
29/06/2021,13
28/06/2021,8
27/06/2021,18
26/06/2021,12
25/06/2021,21
24/06/2021,15
23/06/2021,14
22/06/2021,16
21/06/2021,17
20/06/2021,14
19/06/2021,20
18/06/2021,20
17/06/2021,16
16/06/2021,13
15/06/2021,22
14/06/2021,18
13/06/2021,17
12/6/2021,21
11/6/2021,11
10/6/2021,24
9/6/2021,15
8/6/2021,30
7/6/2021,24
6/6/2021,24
5/6/2021,35
4/6/2021,34
3/6/2021,39
2/6/2021,23
1/6/2021,27
31/05/2021,41
30/05/2021,30
29/05/2021,29
28/05/2021,40
27/05/2021,39
26/05/2021,44
25/05/2021,50
24/05/2021,50
23/05/2021,38
22/05/2021,37
21/05/2021,56
20/05/2021,54
19/05/2021,53
18/05/2021,63
17/05/2021,56
16/05/2021,50
15/05/2021,43
14/05/2021,56
13/05/2021,55
12/5/2021,70
11/5/2021,52
10/5/2021,60
9/5/2021,51
8/5/2021,68
7/5/2021,63
6/5/2021,83
5/5/2021,96
4/5/2021,81
3/5/2021,134
2/5/2021,
1/5/2021,72
30/04/2021,66
29/04/2021,73
28/04/2021,63
27/04/2021,92
26/04/2021,80
25/04/2021,57
24/04/2021,86
23/04/2021,76
22/04/2021,75
21/04/2021,86
20/04/2021,87
19/04/2021,78
18/04/2021,65
17/04/2021,67
16/04/2021,91
15/04/2021,104
14/04/2021,81
13/04/2021,93
12/4/2021,76
11/4/2021,52
10/4/2021,75
9/4/2021,78
8/4/2021,73
7/4/2021,75
6/4/2021,79
5/4/2021,73
4/4/2021,78
3/4/2021,70
2/4/2021,72
1/4/2021,67
31/03/2021,76
30/03/2021,72
29/03/2021,65
28/03/2021,54
27/03/2021,72
26/03/2021,53
25/03/2021,52
24/03/2021,67
23/03/2021,51
22/03/2021,69
21/03/2021,41
20/03/2021,60
19/03/2021,64
18/03/2021,45
17/03/2021,56
16/03/2021,59
15/03/2021,46
14/03/2021,53
13/03/2021,52
12/3/2021,49
11/3/2021,51
10/3/2021,43
9/3/2021,46
8/3/2021,39
7/3/2021,53
6/3/2021,41
5/3/2021,32
4/3/2021,35
3/3/2021,40
2/3/2021,23
1/3/2021,30
28/02/2021,36
27/02/2021,29
26/02/2021,29
25/02/2021,39
24/02/2021,28
23/02/2021,22
22/02/2021,24
21/02/2021,25
20/02/2021,23
19/02/2021,28
18/02/2021,27
17/02/2021,13
16/02/2021,29
15/02/2021,26
14/02/2021,23
13/02/2021,26
12/2/2021,21
11/2/2021,22
10/2/2021,17
9/2/2021,20
8/2/2021,25
7/2/2021,21
6/2/2021,29
5/2/2021,19
4/2/2021,25
3/2/2021,27
2/2/2021,22
1/2/2021,33
31/01/2021,17
30/01/2021,15
29/01/2021,22
28/01/2021,18
27/01/2021,32
26/01/2021,21
25/01/2021,25
24/01/2021,24
23/01/2021,24
22/01/2021,28
21/01/2021,25
20/01/2021,27
19/01/2021,30
18/01/2021,19
17/01/2021,28
16/01/2021,20
15/01/2021,34
14/01/2021,33
13/01/2021,25
12/1/2021,27
11/1/2021,39
10/1/2021,36
9/1/2021,32
8/1/2021,49
7/1/2021,47
6/1/2021,48
5/1/2021,40
4/1/2021,54
3/1/2021,36
2/1/2021,40
1/1/2021,43
31/12/2020,50
30/12/2020,58
29/12/2020,58
28/12/2020,66
27/12/2020,53
26/12/2020,46
25/12/2020,50
24/12/2020,55
23/12/2020,62
22/12/2020,83
21/12/2020,85
20/12/2020,70
19/12/2020,58
18/12/2020,96
17/12/2020,78
16/12/2020,85
15/12/2020,98
14/12/2020,62
13/12/2020,85
12/12/2020,68
11/12/2020,102
10/12/2020,81
9/12/2020,95
8/12/2020,102
7/12/2020,89
6/12/2020,101
5/12/2020,98
4/12/2020,98
3/12/2020,100
2/12/2020,89
1/12/2020,111
30/11/2020,85
29/11/2020,98
28/11/2020,121
27/11/2020,101
26/11/2020,99
25/11/2020,87
24/11/2020,101
23/11/2020,84
22/11/2020,103
21/11/2020,108
20/11/2020,72
19/11/2020,59
18/11/2020,60
17/11/2020,63
16/11/2020,59
15/11/2020,71
14/11/2020,38
13/11/2020,38
12/11/2020,50
11/11/2020,43
10/11/2020,41
9/11/2020,41
8/11/2020,35
7/11/2020,34
6/11/2020,14
5/11/2020,28
4/11/2020,18
3/11/2020,13
2/11/2020,7
1/11/2020,9
31/10/2020,6
30/10/2020,5
